url,date,title,article,author
https://timesofindia.indiatimes.com/tv/news/hindi/shaheer-shaikh-and-supriya-pilgaonkars-social-media-conversation-is-heartwarming-as-the-former-announces-return-of-yeh-rishtey-hai-pyaar-ke/articleshow/76714748.cms,2020-06-30 20:44:00,Shaheer Shaikh and Supriya Pilgaonkar’s social media conversation is heartwarming as the former announces return of Yeh Rishtey Hai Pyaar Ke,"After Yeh Rishta Kya Kehlata Hai, producer Rajan Shahi restarted shoot of his other production Yeh Rishtey Hai Pyaar Ke as well. A promo was released today (June 30) announced fresh episodes will air soon.

Shaheer Sheikh and Rhea Sharma, who are seen in the lead roles of Abir and Mishti, are excited to return. Shaheer took social media and shared a promo announcing the return and wrote: Jald aarahe hain hum. apne dil ke darwaze khule rakhna.

While fans expressed their excitement, it was Supriya Pilgaokar’s comment that is winning hearts. She replied, “Bas intazaar rahega .......” Shaheer commented ‘Maa’ in reply. Isn’t that adorable?




For the uninitiated, Supriya Pilgaokar played Shaheer’s mother in Kuch Rang Pyaar Ke Aise Bhi. While people loved this on-screen mother-son jodi, Shaheer and Supriya share a warm bond off screen too. The cast of the show are still in touch with each other.

Coming back to Yeh Rishtey Hai Pyaar Ke, the show will come back with a new story as the channel shared, “Apne #MishBir ke liye dil ke darwaaze zaroor khol kar rakhiyega! Dekhiye #YehRishteyHainPyaarKe, Nayi shuruaat naye episodes ke saath, Jald hi StarPlus par.”




",
https://timesofindia.indiatimes.com/tv/news/hindi/bigg-boss-13s-arti-singh-and-kashmera-shah-dance-to-i-love-my-india-on-the-streets-of-las-vegas-watch-throwback-video/articleshow/76711745.cms,2020-06-30 18:08:00,Bigg Boss 13's Arti Singh and Kashmera Shah dance to 'I love my India' on the streets of Las Vegas; watch throwback video,"On Tuesday, Bigg Boss 13 fame and television actor Arti Singh took to her Instagram account to share a throwback video of herself from her vacation to Las Vegas. In the video, she is seen dancing to the song, 'I love My India' from the movie, Pardes. 

Arti and her actor-sister-in-law Kashmera Shah were together on that trip. While Kashmera recorded the video, Arti danced in the middle of the street. She shared this video and captioned it: ""I love my India ... one of the bestest trip with @kashmera1 .. I remember we were In Vegas. And this happened .. Dont miss Kash ki ting ting ting (sic)""

Kashmera replied to it by writing that she misses this trip a lot and is looking forward to another vacation soon. Check out the comment here:

Kashmera Shah also dug out her photo gallery and found another video from their Las Vegas where both Arti and her are dancing to patriotic songs. The Bigg Boss fame wrote, ""I found another one @artisingh5. This one is hilarious too. How we stayed up till 4 am at night. You can see the tiredness but we refused to go and sleep. Well this is what #lasvegas will do to you @krushna30 @rishaabchauhaan (sic)""

Kashmera Shah had supported Arti Singh when she was inside the Bigg Boss 13 house. She acted as her greatest support and strength throughout. 

Read Also:Sasural Simar Ka fame Manish Raisinghan strikes SRK's signature pose to welcome his dulhaniya Sangeita Chauhaan

",
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/factcheck-the-sushant-singh-rajput-case/articleshow/76698592.cms,2020-06-30 10:53:00,#FACTCHECK: The Sushant Singh Rajput case,"It’s been two weeks, but the speculations refuse to die down. We attempt to break down the black, white and the grey surrounding Sushant’s death 
 
THE QUESTIONS AND ALLEGATIONS


1. ‘Contradictions in reports about suicide’
Ever since Sushant’s death, many have raised questions about the case and asked for a thorough investigation. Sushant’s maternal uncle, RC Singh, told the media that he feels there was a conspiracy behind his death.

> A widely-discussed social media post claimed that a person who can support his body weight with his hands cannot die by hanging. In the tweets, which are now deleted, the person said that the “ring along the neck is not slanted. No saliva outside mouth, tongue and eyeball normal., they are not out (sic).” According to the post, “there were only 3 people in the house and all three said that Sushant was hanging with the help of curtain. But the mark made on his neck is of a plastic rope (sic).” 

> In the beginning, there were multiple versions in the media as well if the actor used a curtain, kurta or a bedsheet, leading to confusion. There were reports that claimed that the police also found a bathrobe belt, torn into two parts, lying on the floor. There are divergent reports about whether the door to Sushant’s room was broken down or whether a locksmith was called to open it when he didn’t answer.

> WhatsApp forwards claimed that Sushant had a party at his house the night before and was playing an online game hours before the incident. It also claimed that the CCTV of his building wasn’t working that night and it was suspicious that the actor didn’t leave a suicide note.


2. ‘He succumbed to professional pressure’Many of Sushant’s fans and associates within the industry have cited the ‘insider-outsider’ theory, professional pressure and bullying as some of the reasons that could have led to Sushant’s suicide. 

> In a tweet, politician Sanjay Nirupam claimed that Sushant lost seven films in six months and the industry’s “ruthlessness took the life of one talented person.” Abhishek Kapur, who had worked with Sushant in two films, termed the actor’s treatment by the film fraternity a “systematic dismantling of a fragile mind”. Meanwhile, director Shekhar Kapur, whose YRF-backed film 'Paani' with Sushant was shelved, tweeted, “I knew the pain you were going through. I knew the story of the people that let you down so bad that you would weep on my shoulder.”
 

 
  छिछोरे हिट होने के बाद #सुशांत_सिंह_राजपूत ने सात फिल्में साइन की थी।छह महीने में उसके हाथ से सारी फिल्में निकल गई थीं।क्यों ?फ़िल्म इंडस्ट्री की निष्ठुरता एक अलग लेवल पर काम करती है।इसी निष्ठुरता ने एक प्रतिभावान कलाकार को मार डाला।सुशांत को विनम्र श्रद्धांजलि!#RIPSushant— Sanjay Nirupam (@sanjaynirupam) June 14, 2020 
 
 

 
  I knew the pain you were going through. I knew the story of the people that let you down so bad that you would weep on my shoulder. I wish Iwas around the last 6 months. I wish you had reached out to me. What happened to you was their Karma. Not yours. #SushantSinghRajput— Shekhar Kapur (@shekharkapur) June 15, 2020 
 


> A few days after Sushant’s demise, a police case was filed by lawyer Sudhir Kumar Ojha in a Bihar court against eight people, including Karan Johar, Sanjay Leela Bhansali, Salman Khan, Ekta Kapoor and Aditya Chopra. “In the complaint, I have alleged that Sushant Singh Rajput was removed from around seven films and some of his films were not released. Such a situation was created which forced him to take the extreme step,” Ojha said. 

> Sushant Singh Rajput’s cousin Niraj Kumar Bablu said, “As far as the case is concerned, there are big personalities in the industry, who have spoken about the behaviour of Bollywood with Sushant. So, we definitely feel that there was some pressure on him from Bollywood.”


3. ‘Sushant had relationship troubles’
Some have been speculating that Sushant was having trouble in his personal life. 

> Sushant was reportedly in a relationship with Rhea Chakraborty. A report claims that apparently she had a spat with Sushant a few days before his death and moved out. Suhrita, a work associate of Rhea’s, wrote in an FB post that the two had problems because of Sushant’s mental health issues. She has also been quoted as saying that Rhea broke up with him.
 


> A report claimed that Sushant’s psychiatrist apparently said that Sushant regretted breaking up with former girlfriend Ankita Lokhande.


4. 
‘Sushant’s death is related to the recent showbiz suicide cases’
A conspiracy theory circulating on social media suggests that there is some link between four recent suicides in the showbiz industry, the last being Sushant’s. These include the suicides of TV actors Manmeet Grewal and Preksha Mehta and Sushant’s former manager Disha Salian, who died a few days before him.


5. 
‘Social media accounts being tampered with’ 
  
 There have been reports of changes in Sushant’s social media accounts since his death. The number of accounts being followed by the actor’s Instagram account reduced. This has been questioned by MP Roopa Ganguly as well. Nilotpal, a family friend of the actor, has sent a letter to the police, urging them to interrogate Sandip Ssingh (the actor’s close friend and film producer) over allegedly deleted posts. He has requested the police to have Sandip’s phone checked to find out if he has tampered with Sushant’s social media accounts. 


WHAT WE CAN VERIFY SO FAR
1. Suicide suspected, haven’t come to final conclusion yet: PoliceSushant’s detailed post-mortem report says he died by “asphyxia due to hanging”. The final report said, “No signs of any struggle before death, nothing found from his nails”. DCP Abhishek Trimukhe of Mumbai Police told BT, “We are investigating the case from every 
angle and haven’t come to a final conclusion. Abhi tak ka jo investigation hai uss basis par maine jaankaari di hai. Jo doctors ka kehna hai... normally, koi kisi ko maarta hai toh struggle marks hote hain, jo nahi hai. So, we suspect that it’s a suicide. However, we have not completed our investigation, and it’s still on.”
 

In a recent media briefing he had said, “We have received the detailed post-mortem report, which was conducted by a team of five doctors. The actor’s cause of death has been clearly stated by the doctors as asphyxia due to hanging. The rest of the samples collected have been sent for analysis. We have requested the forensic team to conduct the analysis on a priority basis. The police are probing every angle in the case.”


2. 
Probing professional angle, looking at his contracts: Police
Police have not yet come to a conclusion on this issue and they are probing whether professional rivalry or any kind of pressure due to his work dealings was responsible for the actor’s extreme step. 

> Maharashtra Home Minister tweeted on June 15, “While the post mortem report says actor @itsSSR committed suicide by hanging himself, there are media reports that he allegedly suffered from clinical depression because of professional rivalry. @MumbaiPolice will probe this angle too.”
 


> 27 people have been questioned by the police in the case till now. Mukesh Chhabra, who directed the late actor’s last film 'Dil Bechara', friend and owner of a celeb management company Rohini Iyer, friend and supposed flatmate Siddharth Pithani, Aashish Singh, Director-Original Films at Netflix and formerly of YRF, 'Dil Bechara' co-star Sanjana Sanghi and filmmaker and friend Sandip Ssingh are among those who have been questioned. 

> Sushant’s work contracts are being looked at closely, as part of the investigation. Last week, Yash Raj Films (YRF) had submitted to the police copies of the contract signed by the late actor for their projects. DCP Trimukhe said, “Initially, unka jab career shuruat hua, unko kuch movies mil chuki thi, uske baad Yash Raj ke saath unhone contract sign kiya tha. Unke kya terms of business thay, kaise woh contract handle hua, kya hua, iss baare mein police investigate kar rahi hai.” On Saturday, casting director Shanoo Sharma, who works with YRF, was questioned. Sushant has been a part of two films made by the banner – 'Shuddh Desi Romance' (2013) and Detective 'Byomkesh Bakshy!' (2015). According to a report, representatives of more production houses are likely to be called by the police for questioning. 

> On the work front, Sushant had several projects in hand. Besides a film directed by Rumy Jafry that was to co-star Rhea Chakraborty, Sushant was said to be in talks for Sandip Ssingh’s directorial debut 'Vande Bharatam', Oscar winner Resul Pookutty’s film titled 'Sarpakal' and a movie with filmmaker Anand Gandhi. His upcoming film, 'Dil Bechara', will soon have an OTT release.


3. ‘Sushant was planning to get married’
According to reports, Rhea in her statement to the police said that the two were planning to settle down by the end of 2020. Rhea and Sushant were all set to work together for the first time as well in a film directed by Rumy Jafry, who said that he last spoke to the two in the first week of June and had no idea about any issue between them.
 


> A cousin of Sushant’s confirmed to media that the actor was to get married this year. Another report quoted Sushant and Rhea’s broker who said that the two were looking for a house to live in and had revealed their marriage plans.

>Sushant’s psychiatrist rubbished reports about Sushant regretting his break-up with Ankita Lokhande. In a post, he wrote that he had “not even made a statement” as that would be unethical and would break client-therapist confidentiality.


4. No link between the suicides: Police
Talking about the speculation of any possible link between Sushant and Disha’s deaths, DCP Trimukhe said, “It’s just a theory. I have spoken to the concerned DCP where Disha Salian’s suicide has taken place, but there is no link between the two. Yes, Disha Salian had met Sushant once and in the last phase, he was managed by Uday. Disha was in Uday’s team and working for Sushant. Besides that, there is no link.” No verifiable link could be established between the two TV actors and Sushant either.


5. Family is maintaining Sushant’s handlesSushant’s Instagram account was memorialised last week. In a statement released recently, the family said, “From now on, we intend to maintain his Instagram, Twitter and Facebook page as legacy accounts to keep his memories alive.” As per Instagram’s policy, no changes can be made in a memorialised account. However, the number of accounts being followed by Sushant’s handle did reduce post his account being memorialised – something which has not been explained clearly yet.

 


Read Also:Sushant Singh Rajput's case: Swara Bhasker says Karan Johar, Alia Bhatt and Sonam Kapoor had nothing to do with what happened with the actor's career

Read Also:Shekhar Suman pays tribute to Sushant Singh Rajput at his hometown in Patna!

Read Also:Bolly Buzz: Sushant Singh Rajput's sister shares a heartfelt post, fans demand Bharat Ratna for Akshay Kumar and Sonu Sood

Read Also:Sushant Singh Rajput's death: Celina Jaitly is all praise for the late actor, says he could have even won the Oscars in future

",
https://timesofindia.indiatimes.com/tv/news/hindi/anirudhh-thanks-technology-that-helped-him-remain-connected-with-his-dad/articleshow/76714653.cms,2020-06-30 20:57:00,Aniruddh thanks technology that helped him remain connected with his dad,"Tv actor Aniruddh Dave who is in Mumbai, always remained connected with his father Vitin kumar Dave who is in his home town Jaipur. Dave, who has done show likes Bandhan, Yum Hain Hum, and Ruk Jana Nahi says ""When you live in a different city and can't not be there physically for the close ones, technology comes for the rescue. Since I could not fly down to Jaipur, I took help of technology. To keep my dada busy I started playing chess with him. There is an app through which people in different cities can play the game together. And we used to play chess twice a day. Also I kept him engaged through online videos and films. I used to select and share the link with him. And like a kid he used to wait for what I am going to share with him. What he loved was paying through e wallet pay. I remember when I taught him to pay without stepping out he loved it very much. He is very happy that he has learnt so much during the past couple of months and become very active. He is becoming a gadget freak now and I am happy that I succeeded in keeping him busy despite being so far from him in terms of physical distance.
",
https://timesofindia.indiatimes.com/tv/news/hindi/gurdip-kohli-punjj-sanjivani-2-was-a-fulfilling-experience-for-me-but-i-wish-it-lasted-a-little-longer/articleshow/76709678.cms,2020-06-30 17:06:00,"Gurdip Kohli Punjj: Sanjivani 2 was a fulfilling experience for me, but I wish it lasted a little longer","As the nation gets into Unlock Phase II, Gurdip Kohli Punjj looks back at the lockdown as her much-needed downtime with her family. The actress feels that the last leg of 2019 had fatigued her and she was looking forward to a short break, which eventually turned out to be rather long. 

“Towards the end of 2019, I was busy with Sanjivani’s new edition on TV. It kept me busy; in fact juggling all the commitments at that time made me feel overworked. I wanted a break and I would have taken it during the summer months. So, well, I did get the time I needed with my children and my husband but we had to cancel our annual holiday this year. I used the extra time on hand at home to read and cook, exercise and also check out social media,” says Gurdip, recalling her last few months at home. 

When asked what the lockdown has taught her, Gurdip says, “You cannot plan anything. We had given mother Earth a lot of beating. Nature is signalling us to stop doing that. Natural disasters around the world have indicated that the earth is refusing to take any more of our callousness. We were in a rat race but now, it’s important to think and act wisely, bond with those who matter and make memories.” 

A few months ago, Gurdip had returned to the small screen after a break with the new season of Sanjivani, the show that once made her a household name. “I had never left TV, ever,” she says, adding, “I have been working, though I have taken short sabbaticals when I was having my babies. I wanted to be with my kids. I resumed when I could. Like I did two cookery shows on TV which have a good shelf life even with a stipulated amount of episodes. Those shows helped me strike a balance between home and work. I also learnt a lot and for once, it was me on TV and not a character.” 

Gurdip considers Sanjivani 2, which went off air a few months ago, a reward for herself. “I have not seen another TV actor coming back to a show she debuted with 18 years ago. Sanjivani is a very important show for me because for many, I am still Dr Juhi. My daughter used to wonder why people called me Dr Juhi till Sanjivani 2 came on air. I got married to Arjun (Punjj) while working on the show. Sadly, the second season didn’t do well and I don’t know what went wrong. TV is unpredictable. There was a time when shows ran for years and today, a year or even nine months on air is an achievement. As an artiste, I also feel that TV needs to reinvent itself with more interesting content. It does not have to be regressive, even while catering to a rural audience. I hope people use this time to bring in some much-needed changes in our systems. For instance, having scripts ready beforehand, being prepared with pre-production. Sanjivani 2 was a fulfilling experience for me but I wish it lasted a little longer.”


",
https://timesofindia.indiatimes.com/tv/news/hindi/yeh-hai-mohabbateins-divyanka-tripathi-dahiya-shares-a-romantic-picture-with-husband-vivek/articleshow/69494306.cms,2019-05-25 15:19:00,Yeh Hai Mohabbatein's Divyanka Tripathi Dahiya shares a romantic picture with husband Vivek,"TV actress Divyanka Tripathi Dahiya, who currently plays the role of Ishita in Yeh Hai Mohabbatein, recently shared a romantic post in which she can be seen with her hubby Vivek. It was taken when they had visited Haryana to meet Vivek's family. In the picture, the two can be seen twinning adorably in white. They look totally smitten with each other. 

Take a look at their picture - 

 

 
            View this post on Instagram           मुझको भावे...गलियाँ तेरी गलियाँ ! A post shared by  Divyanka Tripathi Dahiya (@divyankatripathidahiya) on May 24, 2019 at 7:38am PDT 
 
 
While Divyanka looks pretty in a white salwar suit, Vivek is handsome in a white shirt and blue denim. The couple look head-over-heels in love with each other. Their bond surely has grown stronger with time.

Professionally, Divyanka started her TV career with Banoo Main Teri Dulhann and won hearts of the viewers with her simplicity. Later, she was seen in Ssshhhh...Phir Koi Hai, Mrs. & Mr. Sharma Allahabadwale and Yeh Hai Mohabbatein. Recently, she even hosted singing reality show - The Voice season 3. The actress has taken a short break from her TV shoot and is currently focusing on other work commitments. 

Meanwhile, Vivek was last seen in the supernatural show Qayamat Ki Raat alongside Karishma Tanna. He started his TV journey from Ek Veer Ki Ardaas...Veera and played the role of inspector Rajveer Thakur. Later he was seen playing the role of a cop in Yeh Hai Mohabbatein. He even participated in the celebrity dance reality show Nach Baliye season 8 along with his wife. The two had won the show.

Both Divyanka and Vivek met on the sets of Yeh Hai Mohabbatein and got married in 2016. 

",
https://timesofindia.indiatimes.com/tv/news/hindi/chhavi-mittal-on-delivering-a-c-section-baby-my-doctors-attitude-towards-my-birthing-shook-me-up/articleshow/69494053.cms,2019-05-25 14:18:00,Chhavi Mittal on delivering a C-section baby: My doctor's attitude towards my birthing shook me up,"From the past couple of days, Chhavi Mittal has been sharing about her experience of delivering her newborn, Arham. While earlier the actress spoke about hypnobirthing and her efforts to bring her baby naturally into the world, in her latest post, she shared how she failed miserably in her attempt due to her doctor's attitude. 

Chhavi, who was administered a drug, shared its aftermath. She wrote in her post, ""Due to the panic attack post the drug, my dilation completely stopped. I failed to go back into hypnosis. For the next 7 hours, I felt no progress. At 1 pm, I was put on pitocin, my surges started coming every 30 sec & lasted for 2 min each. I was in excruciating pain, but still determined to bring my baby into the world naturally. I started dilating again & 2 hrs later I was 8 cm dilated. But my doctor came in & said she’d like to take me for a C-section.""

She further related her woes and shared how she had placed her faith in the doctor, but it is her attitude that got to her and shook her up.

Talking about her doctor, Chhavi shared, ""She said some things which I could not respond to at that time, but they will remain engraved in my mind forever. This person who was with me thru this journey of 9+ months.. this person who had seen my strengths & weaknesses, who had seen me naked physically and emotionally. She told me, “your labour is not strong enough, your body is not meant to do this, if you felt pain, you would be screaming, not sleeping.” That was the first time I realised that she was never onboard the hypno-birthing to begin with. If she was, she would believe in the power of self-hypnosis. The months that I had spent practicing it… I couldn’t believe my ears when she beamed with pride, “Don’t worry, I’m famous for giving really small incisions. You won't have a big scar!"" I couldn't believe that after all this, she thought that a scar is what I was worried about.""

 

 
            View this post on Instagram           CHAPTER 3- THE WORST WAS YET TO COME Due to the panic attack post the drug, my dilation completely stopped. I failed to go back into hypnosis. For the next 7 hours I felt no progress. At 1pm, I was put on pitocin, my surges started coming every 30 sec & lasted for 2 min each. I was in excruciating pain, but still determined to bring my baby into the world naturally. I started dilating again & 2 hrs later I was 8 cm dilated. But my doctor came in & said she’d like to take me for a C-section. I put my complete faith in her and agreed to whatever she said. But her attitude towards my whole birthing process completely shook me up. She said some things which I could not respond to at that time, but they will remain engraved in my mind forever. This person who was with me thru this journey of 9+ months.. this person who had seen my strengths & weaknesses, who had seen me naked physically and emotionally. She told me, “your labour is not strong enough, your body is not meant to do this, if you felt pain, you would be screaming, not sleeping.” That was the first time I realised that she was never onboard the hypno-birthing to begin with. If she was, she would believe in the power of self-hypnosis. The months that I had spent practicing it… I couldn’t believe my ears when she beamed with pride, “Don’t worry, I’m famous for giving really small incisions. You won't have a big scar!"" I couldn't believe that after all this, she thought that a scar is what I was worried about. And then suddenly, as if there was no time left, within minutes a wheelchair came to wheel me into the OT, the staff disappeared, the other doctors came, and it all felt surreal. I remember I had to go to the loo, and when Mohit was taking me, me walking at a snail’s pace due to the pain, my doctor came shouting from behind, “abhi ye sab chhodo.. seedha catheter lagayenge.. jaldi karo”. Mohit just stared at her in disbelief and said, “doctor she just needs to pee. Please give her time”. I heard a “tch” from the background & she stormed out. To be continued... ______________________________ #chhavimittal #chhavimittalbirthstory #birthstory #delivery #labour #doctor #pain A post shared by  Chhavi Mittal (@chhavihussein) on May 24, 2019 at 11:24pm PDT 
 
 

She further added, ""And then suddenly, as if there was no time left, within minutes a wheelchair came to wheel me into the OT, the staff disappeared, the other doctors came, and it all felt surreal. I remember I had to go to the loo, and when Mohit was taking me, me walking at a snail’s pace due to the pain, my doctor came shouting from behind, “abhi ye sab chhodo.. seedha catheter lagayenge.. jaldi karo”. Mohit just stared at her in disbelief and said, “doctor she just needs to pee. Please give her time”. I heard a “tch” from the background & she stormed out.""

This is not all. Chhavi will relate her entire tale in the next post. The actress, meanwhile, is enjoying her time with the baby and managing her work as well. She married director Mohit Hussein in 2005 and also has a loving 6-year-old daughter, Areeza.


",
https://timesofindia.indiatimes.com/tv/news/hindi/ekta-kapoors-post-on-erica-fernandes-and-parth-samthaans-dolls-gets-a-hilarious-response-from-smriti-irani/articleshow/69495674.cms,2019-05-25 16:50:00,Ekta Kapoor's post on Erica Fernandes and Parth Samthaan's dolls gets a hilarious response from Smriti Irani,"Considering Kasautii Zindagii Kay is the number one show on television right now, it comes as no surprise that the lead actors, Parth Samthaan and Erica Fernandes, who play Anurag and Prerna, have now dolls fashioned on their characters.

Proud producer of the show, Ekta Kapoor, shared a post with Anurag and Prerna's dolls, and asked her fans to guess who the lead pair was. She captioned it as, ""Guess the names of these two dolls! over the shelf now these two famous youngsters !!!

 

 
            View this post on Instagram           Guess the names of these two dolls! 👩‍👦💏💏💏💏💏👭👭👭👭👭over the shelf now these two famous youngsters !!! A post shared by  Erk❤️rek (@ektaravikapoor) on May 25, 2019 at 12:41am PDT 
 
 

Within no time, her timeline was flooded with responses from her followers including Hina Khan, who wrote, ""AnuPre"". However, what caught our attention was politician Smriti Irani's comment. She replied, ""Mihir Tulsi...NOT.""

 
 
This did not go unnoticed and in the same thread, Ekta replied, ""@smritiiraniofficial tulsi not acting any more !!! She has become the giant slayer of politics!!!""

 
 

In a short span of time, Parth Samthaan and Erica Fernandes have become the most loved jodi on television. The two have several fan clubs dedicated to them. There were also rumours of them dating earlier, though both have chosen to remain mum about it.

Their recent photoshoot in Mussoorie also makes the chemistry they share pretty evident to the world.

",
https://timesofindia.indiatimes.com/entertainment/hindi/music/i-dont-know-why-there-is-a-fixation-with-remixes-kk/articleshow/74673504.cms,2020-03-17 16:37:00,I don’t know why there is a fixation with remixes: KK,"Krishnakumar Kunnath or KK who gained popularity in the late '90s and early 2000s with his iconic numbers like
 Yaaron and 
Tadap Tadap, is still a renowned name among youngsters. The multilingual singer, who loves performing live and yet keeps a low profile, visited Indore for a college fest recently, where we caught up with him for a quick chat. 

Excerpts...

 
 


Your song from Dus Bahane from 2005, has recently been remixed for Baaghi 3. Many other hit songs are being remade these days. What is your opinion on this?

I hadn’t really expected
 Dus Bahane to be remixed, because it was already quite a peppy song that had a great rhythm. Having said that, we know it was a hit, so if a song is a hit, it has more recall value and a sure shot success rate. However, I’m not a remix guy, and I wouldn’t do or want a remix of my songs. Once a song is done, lived its life, one need not bring it back as a remix. Plus there’s no dearth of talent right now, there’s a lot of fresh music too. I don’t know why there is a fixation with remixes. It maybe because of the nostalgia associated with it. But earlier, music directors would pick at least a 20-30 year old song to remix, whereas now I think even a 10 year old song would do. I feel it is mostly the massy songs with upbeat music and not much focus on lyrics, that are replayed and remade.



You entered the industry in 1996 and have worked with almost every music director. How do you think the music scene has evolved?
I have seen lot of genres come and go. I feel lucky to still be relevant after all these years. Today, as much as I dislike social media, it has become a launch platform for many new singers. TikTok and YouTube have given opportunities to many, and I say if you’re good, then why not. 


 
 

You were a judge on a reality show when the trend had just about started. Now there are many shows of the same format with a winner each year. Do you think it has made it easier for artistes?
While there are many who win these shows, not everyone gets offers for playback singing. It takes time. Arijit Singh is a great singer who came from a reality show, but it took him so many years to breakthrough. Yet, artistes these days are much smarter than I was at their age. They start picking up small shows and concerts and once they start seeing money, then they focus on that. However, they don’t catch a break and try to cram in as many shows as possible. I feel, they should strike a balance and look at a larger picture.


",
https://timesofindia.indiatimes.com/entertainment/hindi/music/sanjeeda-shaikh-collaborates-with-musician-jigar-saraiya-for-a-pop-music-video/articleshow/70839872.cms,2019-08-26 18:34:00,Sanjeeda Shaikh collaborates with musician Jigar Saraiya for a pop music video,"
Jigar Saraiya, one half of Bollywood composer duo Sachin-Jigar, is all set to feature in a pop music video with gorgeous Sanjeeda Shaikh. Titled
 Ruka Hoon, this romantic single marks Jigar’s Hindi pop solo debut.
The video for the single has been shot in Istanbul, Turkey. Composed by Sachin-Jigar and written and sung by Jigar with a breezy hook-line, 
Ruka Hoon definitely has the power to stop you in your tracks.
In fact, it had the same effect on Sanjeeda as well. She says, “When I was approached to feature in the video, I knew I had to, as the song is very me. This is actually the kind of music I listen and jam to. It has a sweet sound and is yet, incredibly addictive. Believe me, 
Ruka Hoon will surely be topping the list of everybody’s favourites. Also, Jigar is so super-talented.”
Adds Jigar, “Sanjeeda looks like a dream. She is immensely talented. It’s almost like I made it keeping her in mind.”

 


",
https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/rajinikanths-annaatthe-not-to-resume-shooting-in-2020-due-to-covid-19/articleshow/76711249.cms,2020-06-30 17:27:00,Rajinikanth's Annaatthe not to resume shooting in 2020 due to COVID-19,"We had earlier reported that due to the Coronavirus outbreak, Rajinikanth's 'Annaatthe' which was pushed to Pongal 2021 release after initially being planned as a Diwali release, might be pushed further ahead and may not be released on Pongal 2021 either. Now, the latest buzz is that the remaining shooting of the film directed by Siva might resume only in 2021. 

Superstar Rajinikanth seems to have decided to not shoot for the film for safety of their crew members. The star actor has apparently reqested the makers of the film to postpone the shooting of the film till the end of this year for safety reasons. Earlier there were reports that actor Ajith had also taken a similar decision for this film 'Valimai' directed by H Vinoth. 

'Anaatthe' is produced by Sun Pictures, and it has many popular faces from the industry. The film has huge line up of cast which includes Keerthy Suresh, Nayanthara, Meena, Kushbhu, Prakashraj, Sathish, Soori, Goerge Maryan and many others and has music by D Imman. The movie is said to be a rural-based family entertainer. 



",
https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/samantha-akkineni-takes-fans-through-her-journey-with-plant-based-diets/articleshow/76709445.cms,2020-06-30 15:53:00,Samantha Akkineni takes fans through her journey with plant-based diets,"Multilingual film actress Samantha Akkineni is known for her health-conscious way of living on Instagram. On Tuesday, the actress spoke about her love for plant-based diets on Instagram.

""Let food be thy medicine and thy medicine be thy food - Hippocrates. We have somehow convinced ourselves that our health has nothing to do with what we eat .. well we’ve been living in 'denial’ ..."" she said in the post, along with a few plant-based delicacies. 

Healthy eating apart, the actress has been keeping herself busy with yoga, gardening and working out. he recently announced that she had begun a 48-day Isha Kriya journey. ""Today i begin my 48 days of the Isha kriya journey.. I invite you to join me ... Isha kriya brings health , prosperity and well-being . It is a powerful tool to cope .. and is meant to empower us to live life to our fullest potential .. link in bio .. it is a free guided meditation.. I wish you peace,"" she said.

The actress was last seen in '96' Telugu remake 'Jaanu', 'Oh! Baby' and 'Majili', among other titles.
",
https://timesofindia.indiatimes.com/entertainment/hindi/music/news/neha-kakkar-ft-jaanis-jinke-liye-is-a-tale-of-treachery-that-will-break-your-heart/articleshow/74907162.cms,2020-03-31 11:31:00,Neha Kakkar ft. Jaani’s ‘Jinke Liye’ is a tale of treachery that will break your heart,"The second song ‘Jinke Liye’ from Jaani’s album ‘Jaani Ve Jaani’ is out. From the poster and title, the song was assumed to be an emotional melody and it indeed is. It is a tale of betrayal; betrayal of trust; betrayal in love, which will make your heart melt.

Further, coming to the video, it is for the very first time that Neha Kakkar and Jaani are featuring together in a music video. Both these artists have been known for their musical collaborations, but Jaani never made an appearance in a song. However, the pattern has been broken, and the chemistry as well as the intensity that Jaani and Neha Kakkar have brought to the video, is applaud worthy.
Check out ‘Jinke Liye’ here and know for yourself:


 
Coming to the credits, it has been sung by Neha Kakkar and written and composed by Jaani. Further, B Praak gave music to it, while Arvind Khaira worked on the video.

",
