url,date,title,article
https://www.indiatoday.in/india-today-insight/story/what-next-for-the-class-of-2020-1695676-2020-07-01,2020-07-01 01:05:00,What next for the class of 2020? | India Today Insight," After months of anticipation, speculation and uncertainty, the Central Board of Secondary Education (CBSE) on June 25 finally informed the Supreme Court that Class 10 and Class 12 exams, scheduled between July 1 and July 15, stand cancelled. Soon after, the Indian Certificate of Secondary Education (ICSE) made a similar announcement. While the decisions made parents and students heave a sigh of relief considering the continuing rise of Covid cases, it also left them with several unanswered questions and doubts.What Has ChangedThe CBSE clarified that students of both Class 10 and 12, who have completed all their exams, will be assessed on their performance in these exams. For students, who appeared for more than three subjects, the average of the marks obtained in the best three subjects will be awarded. For those who could only take three exams, the average of the marks in the best two subjects will be taken. And the Class 12 students who could only sit for one or two exam will be assessed on the basis of their marks in those subjects and their performance in the internal or practical exams and project assignments. The CBSE has also given the students an option to appear for the pending examinations at a later date—yet to be announced—to improve their performance. The ICSE has not given any such option.“There was no other option viable in this situation. The safety of the students is paramount in these difficult times. The decision, with its pros and cons, has to be considered as the best one in the current scenario,” says Ritu Sharma, principal, Delhi Public School, Nagpur. Yet, the decision will have its own share of problems and will be perceived differently by each of the stakeholders involved—students, parents, schools, universities, educators, governments and even international organisations. “This might be overwhelming for students of Class 12 as they are still unsure about the university admissions process, and there will certainly be changes to how the universities will be assessing candidates,” says Eesha Bagga, director (partnerships and alliances), Mindler, a career counselling firm.The Good, the BadSome students will benefit from this process, but some will be hurt. Students who have lost their preparation momentum and are apprehensive about restarting the examination process, and parents (especially those whose children are in boarding schools) who have been worried about sending their children to distant Centres, are probably relieved with this decision. On the other hand, students who expected to do well and for whom the marks awarded by their schools (based on their past performance) could end up being lower than what they would have earned in the board exams, will probably be worried.Though CBSE students can undertake an improvement exam later, many fear their current low scores may impact college admissions. “Usually, the school tends to give lower marks in the internal tests compared to what the children score in their board exams to motivate students to study harder for boards. So, these are the concerns that would affect students with regards to the marks they score,” says Pramath Raj Sinha, founder and chairman, Harappa Education, an online learning education institution.ALSO READ | India's best colleges Will it impact college admissions?Most experts say colleges and universities must restructure the admission process to offer a level playing field to all students. The high cut-off percentages, especially in universities in Delhi and Mumbai, and other state universities, will be a matter of concern. But since CBSE has already suggested a metric for assessment, it will certainly be considered by the universities when deciding the cut-off percentages for the forthcoming admission cycle. The best course of action for the universities would be to work in tandem with CBSE and other state boards in order to come up with efficient and suitable alternatives.Manit Jain, chairman, FICCI Arise, and co-founder and director of the Heritage Group of Schools, says, ""We all understand that one-time examination is never a fair measure of a student's ability and potential. However, considering the high stakes that the board examination results carry and the efforts students put in for it, it is important for universities and institutions to be sensitive to the children and establish admission criteria that consider consistency in performance through the year along with the board results. In order to ensure minimum impact on studentsre-evaluating the admission processes will be a huge saviour for many.""There are primarily three ways in which universities in India conduct admissions—based on merit, on entrance exams and by profile. For merit-based admissions, the universities consider a candidate’s results in Class 10 and 12; for entrance-based, they have a specific exam that is an integral part of the admission procedure; and for profile-based, universities do a holistic purview of a student's profile. Though the new evaluation pattern for board exams is the best possible alternative in the current situation, it is not quite fair. Therefore, whenever the colleges take admissions, it is likely that merit would be evaluated on the basis of entrance exams alone.""Now, the universities that were looking at admissions based on entrances, profiles or interviews will not be affected in a significant manner as the board results formed only a part of their process and were not the sole determinant. The concern arises in cases of universities that were only accepting candidates based on their board merit,” says Bagga.Other experts suggest a combination of a variety of criteria, including performance of students through the year, performance portfolios, statements of purpose and group interactions. Universities must also review their cut-off scores for admission to several courses. “The minimum marks criterion for eligibility to various entrance examinations must be reviewed,” suggests Jain.What about entrance examinations?After the cancellation of board exams, candidates are expecting the National Testing Authority (NTA) to either postpone or cancel Joint Entrance Examinations (JEE) Main and National Eligibility cum Entrance Test (NEET). ""NEET and JEE don’t use board marks directly and they are only used as qualifying criteria. If students want to get into an IIT, about 75 per cent marks in the boards is a good criterion. The postponement of these exams will negatively affect student morale,” says Saurabh Kumar, director academics, Vidyamandir Classes. However, the conducting authority has not released any official notice on NEET and JEE postponement yet. Considering the increasing number of cases in India, it is highly expected that the NTA will conduct JEE Main and NEET as scheduled in August. There has been a proposal to conduct NEET in online and offline mode in a staggered manner to avoid crowding at the exam centres. However, the NTA has told the Kerala High Court that NEET cannot be conducted in online mode.While there would hopefully be more clarity from the authorities in the coming days about assessment and admission, experts suggests that this crisis should be used as an opportunity to accelerate reforms. “This is the time to move towards a more evolved version of college admission, which depends on aptitude and match to the course,” says Akshay Chaturvedi, founder and CEO, Leverage Edu, educational consultants.Subscribe to the daily newsletter for sharp insights delivered straight to your inbox https://www.indiatoday.in/newsletter"
https://www.indiatoday.in/movies/regional-cinema/story/rakita-rakita-first-single-of-jagame-thandhiram-to-release-on-dhanush-s-birthday-1695750-2020-07-01,2020-07-01 10:09:00,Rakita Rakita: First single of Jagame Thandhiram to release on Dhanush's birthday,"After Pattas, Dhanush's ardent fans are excited about the release of his upcoming film, Jagame Thandhiram. Directed by Karthik Subbaraj, the gangster film set in London has an ensemble cast including Game of Thrones actor James Cosmo, Aishwarya Lekshmi, Sanchana Natrajan and Joju George in important roles.Today (July 1), the makers of Jagame Thandhiram took to Twitter to announce that the film's single Rakita Rakita will release on Dhanush's birthday, which falls on July 28. Along with the single announcement, the team released a new poster featuring Dhanush.Composer Santosh Narayanan shared the poster and wrote, ""The first single of #JagameThandhiram will release on our dear @dhanushkraja sir’s birthday. Thank you @karthiksubbaraj @StudiosYNot and the entire team. #DhanushBdayMonthBegins #RakitaRakitaRakita (sic).""Here's the post:The first single of #JagameThandhiram will release on our dear @dhanushkraja sir’s birthday. Thank you @karthiksubbaraj, @StudiosYNot and the entire team. #Rakita #DhanushBdayMonthBegins #RakitaRakitaRakita pic.twitter.com/KhA01OyGPp— Santhosh Narayanan (@Music_Santhosh) July 1, 2020
In February, the makers released Jagame Thandhiram's motion poster with Rakita Rakita song playing in the background. The motion poster introduced the characters in the film.Here's the motion poster:Jagame Thandhiram, produced by Y NOT Studios, was slated to release on May 1. However, due to the coronavirus pandemic, the film has been postponed indefinitely. The makers announced that the film will release in theatres when it reopens across the country.The film's supporting cast includes Kalaiyarasan, Soundararaja, Deepak Paramesh, Devan, Vadivukkarasi, Chinni Jayanth and Ashwanth Ashokkumar. Jagame Thandhiram's technical crew comprises cinematographer Shreyaas Krishna and editor Vivek Harshan.ALSO SEE | Dhanush's Jagame Thandhiram will release after the world heals. See new posterALSO SEE | Dhanush's film with Karthik Subbaraj titled Jagame Thanthiram, makers release motion posterALSO WATCH | Fans from Japan celebrate Petta release at Kasi theatres in Chennaiwindow._ttCc = window._ttCc || [];_ttCc.push(function(){callJavaScriptFile(""//platform.twitter.com/widgets.js"");});"
https://www.indiatoday.in/india-today-insight/story/the-covid-canvas-1695679-2020-07-01,2020-07-01 01:05:00,The Covid canvas | India Today Insight," How do couples behave in these dark times? Artist Jogen Chowdhury's Couple in pen-and-ink shows a nude pair sitting on their haunches with their backs to the world. The woman looks pensive, eyes down; the man seems confused. The spines of the characters resemble roots, branching out as ribs and sticking out of the undernourished flesh. The skin is cracked, like arid land waiting for the rains. The heavily fragmented texture of the nude couple, as if they were in fishnet costumes, reminds one of life caught in a net (as in Covid times).Lockdown, home-bound migrants, job loss, hunger and the woes of living with a pandemic have caused a creative churn all over the world. In Bengal too, artists have taken up the brush and easel to depict life unfolding in its various grim shades.Four such artists--Jogen Chowdhury, Arunima Choudhury, Anjan Modak and Soma Das--have gifted the world some memorable paintings, a documentation of this abnormal time and its socio-economic fallout. Curated by Emami Art at its gallery, the works titled Couple, Migrants, Privacy in Confined Life and Dream of Reality are the artists' take on the different layers of Covid.The pandemic, apart from causing heavy casualties at a macrocosmic level, has caused upheaval and disruption in a microcosmic sense too. Individual lives suffer and losses could be anything from the trivial, like a loss of privacy, as reflected in Soma's work, to something more frightfully gruesome: loss of sanity, loss of livelihood and even close relations.Arunima's confident strokes, suffused with moss green, yellow ochre and a palette of vegetable dyes in Migrants is an extension of the ‘Displacement’ series she took up in 2015, inspired by photographers Allen Teller and Jerri Zbiral and the ‘Following the Box’ project of the pictures they had discovered of Bengal in 1945. The war refugees of Syria, Iraq, and closer to home, the Rohingya from Myanmar, made Arunima take up the subject of dislocation again. No surprise then that her canvas tells the harrowing story of migrants embarking on a forced homeward journey, thrust upon them by an unplanned lockdown. Arunima Choudhury's painting.Anjan Modak's work in watercolour and graphite is far more subtle. A terrified woman is seen cradling a frightened bird. Man and bird look trapped inside a small hut-like structure, too tiny to hold their figures inside. ""The fear in the eyes is that of an uncertain future. I have combined Covid and cyclone to create this element of fear. The moon in the sky resembles a half-eaten chapati. The picture of the rotis strewn around the Aurangabad railway tracks after the migrants got mowed down haunted me,"" Anjan says. Anjan Modak's painting.The claustrophobic atmosphere of the lockdown is expressed with sensitivity and pathos in Soma's portrayal of life in the stifling slums where a woman, for want of privacy, can be seen crouching in the space under her bed-stead to change her clothes. Using gouache on acid-free paper, the artist has used shades of pink and blue to balance the morose expression in the woman's face. The picture is a mockery of the term ‘social distancing’; in the slums, people live like cattle in their pens. Soma Das's painting.The four artists uphold four different aspects of the coronavirus but as a whole, they weave the story of a time. Life imitates Art more than Art imitates life,’ or so wrote Oscar Wilde. Perhaps because of this inter-dependence and the ability to inspire, influence and sustain each other, the line separating art and life often merges. If art as a mirror of life helps us to see and understand our journey in life better, the latter feeds on art to shape and improve itself. The pandemic had just raised its ugly head when the United Nations requested artists to share ""concise and impactful visuals to help share life-saving information on COVID-19"". Many artists threw in their hats, but the picture of a nurse with folded hands and the caption, ‘Bless the Healers’, was adjudged the most powerful in communicating the message.Here too the message is clear: people are waiting to break free of Covid.Subscribe to the daily newsletter for sharp insights delivered straight to your inbox https://www.indiatoday.in/newsletter"
https://www.indiatoday.in/movies/bollywood/story/25-years-of-coolie-no-1-karisma-kapoor-and-govinda-share-film-poster-to-relive-the-fun-times-1695751-2020-07-01,2020-07-01 09:57:00,25 years of Coolie No 1: Karisma Kapoor and Govinda share film poster to relive the fun times,"On June 30, Karisma Kapoor and Govinda-starrer Coolie No 1 completed 25 years of release. To mark the occasion, the lead actors of the film took to Instagram and shared a moving poster of the 1995 film.Calling Coolie No 1 one of the closest films to her heart, Karisma Kapoor wrote, ""Those fun times will live on forever. One of the closest films to my heart , the beginning of our No 1 series. Celebrating #25YearsOfCoolieNo1 Thank you @govinda_herono1, #DavidDhawan, VashuBhagnani @pooja_ent @tips for this beautiful journey #CoolieNo1 #memoriesforever (My outfit in this pic though) (sic).""View this post on InstagramThose fun times will live on forever. One of the closest films to my heart , the beginning of our No 1 series Celebrating #25YearsOfCoolieNo1 Thank you @govinda_herono1, #DavidDhawan , VashuBhagnani @pooja_ent @tips for this beautiful journey #CoolieNo1 #memoriesforever (My outfit in this pic though )A post shared by  KK (@therealkarismakapoor) on Jun 29, 2020 at 11:50pm PDT
Govinda quoted his favourite dialogue from Coolie No 1 to express his emotions. He wrote, ""Duniya mera ghar hai, bus stand mera adda hai, jab mann kare aa jana, Raju mera naam hai ... aur pyar se log mujhe bulate hain ... Coolie No.1! #Celebrating #25 #Years #of #coolieno1 @poojafilms @therealkarismakapoor (sic).""View this post on Instagram“ Duniya mera ghar hai, bus stand mera adda hai, jab mann kare aa jana, Raju mera naam hai ... aur pyar se log mujhe bulate hain ... Coolie No.1 ! #Celebrating #25 #Years #of #coolieno1 @poojafilms @therealkarismakapoorA post shared by  Govinda (@govinda_herono1) on Jun 30, 2020 at 5:44am PDT
Released in 1995, Coolie No 1 is the first film in the No 1 series. After this, the hit actor-director duo Govinda and David Dhawan worked together in several other films with No 1 tag, like Hero No 1, Aunty No 1 and Jodi No 1 among others. In many of these films, Karisma Kapoor played the lead female part.Coolie No 1 is being remade by the director with his son, Varun Dhawan, and Sara Ali Khan. The shooting of the film has been completed and the film is in its post-production now. It was earlier scheduled to release on May 1 this year, but as theatres remained shut due to the novel coronavirus pandemic, the makers decided to postpone its release.ALSO READ | Govinda celebrates 21 years of Haseena Maan Jaayegi with throwback pics: Main kya bhadhaai hoALSO READ | Karisma Kapoor turns 46: Kareena Kapoor shares a montage of old videos and pics to wish LoloALSO READ | Little boy dances to Govinda's hit songs in crazy viral video. Brilliant, says InternetALSO WATCH | Karisma Kapoor's debut web series Mentalhood to release in March"
https://www.indiatoday.in/sports/tennis/story/novak-djokovic-adria-tour-lacked-common-sense-vijay-amritraj-atp-players-council-1695752-2020-07-01,2020-07-01 09:54:00,Novak Djokovic-organised Adria Tour lacked a bit of common sense: Vijay Amritraj,"Novak Djokovic's intentions in organising the ill-fated Adria Tour were good but the world number one could have applied a bit more common sense to how the exhibition event was run, former ATP players' council head Vijay Amritraj has told Reuters.The Serbian has faced fierce criticism after he, Grigor Dimitrov, Borna Coric and Viktor Troicki contracted Covid-19 following the charity event in Serbia and Croatia.Indian Amritraj told Reuters that while the world number one's intentions were ""absolutely correct"", and that he had followed local government protocols, he should have gone the extra mile to ensure the health and safety of everyone involved.""In hindsight, yes, obviously he could have taken a lot more precautions before running the event,"" the 66-year-old television pundit told Reuters by telephone from Los Angeles.""In spite of certain local government mandates, I think it is critical to follow some common sense.""Djokovic has apologised and admitted it was probably ""too soon"" to run the event, which was played in front of packed stands in Belgrade.'It became more of a concern'Amritraj, who reached a career-high ranking of 18 and beat Bjorn Borg, Rod Laver and Jimmy Connors in his playing career, thought the tournament would have been good for tennis as it would bring the sport back on television.""As days progressed, I realised that they were going to put about 1,000 people in a stadium and I really didn't know how big the stadium was,"" he added.""And later on ... after finding out that the event itself had pretty much a full house from the perspective of fans and none of this social distancing, masks, all of that were even in play, it became very much more of a concern.""'Whatever they say is going to have a great impact'Djokovic also heads up the players council on the ATP Tour and Amritraj, who held the same post for four terms from 1989, said it came with a ""huge"" responsibility.""Same for Roger (Federer) and Rafa (Nadal), whatever they say or do is going to have a great degree of influence over the sport worldwide and what people think,"" he added.Amritraj said the Adria Tour debacle showed there should be no crowds if, as planned, the main circuits restart in August after a gap of five months.""The crowd usually makes a huge difference,"" he said.""Unfortunately you will lose that element of the match. It'll be pretty straightforward to see a spectacular point and there'll be no applause in the way.""So that certainly will affect the players. But again, it's something that we have to get used to, and it's better than not having it at all.""Also Read | Boris Becker tells Nick Kyrgios to 'man up and deliver' after Australian calls him 'doughnut'"
https://www.indiatoday.in/sports/cricket/story/aravinda-de-silva-sri-lanka-police-probe-world-cup-2011-final-fixing-claims-1695757-2020-07-01,2020-07-01 10:23:00,Aravinda de Silva questioned for over 6 hours in World Cup 2011 final fixing allegation probe,"The Sri Lankan police on Tuesday said it has questioned former national selection committee chairman Aravinda de Silva over ex-Sports Minister Mahindananda Aluthgamage's allegation that the national cricket team's loss to India in the 2011 World Cup final was fixed by ""certain parties"".Aluthgamage has alleged that his country ""sold"" the game to India, a claim that was ridiculed by former captains Kumar Sangakkara and Mahela Jayawardene who demanded evidence from him.De Silva, the then chairman of selectors, was quizzed for over six hours by the police.Aluthgamage on June 18 made the allegation but later backtracked, saying it was just his suspicion.A special police investigation unit recorded Aluthgamage's statement last week.De Silva, who was the man of the match in the 1996 World Cup final which Sri Lanka won, was summoned by the police on Tuesday to record his statement.Police sources said that Upul Tharanga, the left-handed opener who played the 2011 final at Mumbai's Wankhede Stadium, would be quizzed next.Post Aluthgamage'ss allegation, De Silva has asked the BCCI to conduct its own investigation.De Silva said he was willing to travel to India to take part in an investigation despite the current Covid-19 pandemic.Also Read | Shane Warne probably didn't have the variety that Muttiah Muralitharan had: Mahela JayawardeneAlso Read | MS Dhoni an incredible person, hope he continues to play as long as he can: Michael Hussey"
https://www.indiatoday.in/trending-news/story/rare-red-kukri-snake-spotted-at-dudhwa-national-park-in-uttar-pradesh-what-a-beauty-says-internet-1695741-2020-07-01,2020-07-01 09:35:00,"Rare red Kukri snake spotted at Dudhwa National Park in Uttar Pradesh. What a beauty, says Internet","In a ""very rare"" discovery, a red coral Kukri snake was spotted at the Dudhwa National Park in Uttar Pradesh on June 28. Wildlense, a wildlife conservation team, shared a picture of the snake in a post on Twitter.The snake was spotted by a staff resident near his cottage after heavy rains over the weekend.""Dudhwa National Park is full of diversity and surprises. Red coral kukri snake, a very rare snake...today evening after rain near staff cottage,"" Wildlense said in the caption of their post.Here you go:  Screenshot from Wildlense’s Twitter.In a separate tweet, Wildlense shared distinct characteristics of the snake and said that the reptile acquired its name due to its red, orange colour.""Red Coral Kukri is a nocturnal non-venomous reptile feeding on insects and worms. It is known as red coral kukri owing to its red orange colour and its teeth shaped as Nepali 'khukri' to break eggs,"" Wildlense said. Screenshot from Wildlense’s Twitter.In the comments section, netizens marveled at the sight of the creature and described it as a ""beauty"".""What a beautiful colour,"" a user said.See the comments here:  Screenshot from Wildlense’s Twitter.Located in the Terai belt of the marshy grasslands of northern Uttar Pradesh, the Dudhwa National Park supports several endangered species.ALSO READ: Man helps puppy drink water in viral video. Internet hearts itALSO WATCH: World fights against coronavirus: Here's how it started"
https://www.indiatoday.in/trending-news/story/at-500-metre-table-prague-citizens-see-coronavirus-out-with-a-dinner-1695725-2020-07-01,2020-07-01 08:39:00,"At 500-metre table, Prague citizens see coronavirus out with a dinner","Seated around a 500-metre-long table covered with white cloth, Prague citizens gathered on the medieval Charles Bridge on Tuesday to say goodbye to the novel coronavirus pandemic.On the eve of the easing of yet more restrictions imposed since March to curb the spread of the Covid-19 illness, people filled the bridge, a landmark that runs between historic Prague quarters on the banks of the Vltava river.""The bridge is a good metaphor, different people can gather,"" said Ondrej Kobza, who organised the event.The event ""is a kind of celebration, to show that we are not afraid, that we go out and we won't be stuck at home,"" he said, noting that the dinner was only possible because there were hardly any tourists now.The guests were invited to share among themselves the meals and drinks they brought.The Czech Republic was among the first to implement tough restrictions designed to curb the novel coronavirus in mid-March. As of June 30, the country of 10.7 million reported 11,895 cases and 349 deaths connected to the illness, many fewer than many of its Western peers.ALSO READ: Ohio couple shocked to see pepperoni swastika on pizza, makers firedALSO WATCH: World fights against coronavirus: Here's how it started"
https://www.indiatoday.in/trending-news/story/man-helps-puppy-drink-water-in-viral-video-internet-hearts-it-1695720-2020-07-01,2020-07-01 08:24:00,Man helps puppy drink water in viral video. Internet hearts it,"""When you are kind to others, it not only changes you, it changes the world."" This is the lesson that a new video posted by Indian Forest Service Officer Susanta Nanda aims to propagate. The 23-second clip, which shows a man helping a puppy quench its thirst, has gone viral on Twitter with over 5,000 views.The man cupped his hands while water was poured into it from a bottle by another person. Soon after, the puppy drank water to its heart's content from the man's hands.""Our prime purpose in this life is to help others. And if you can't help them, at least don't hurt them. Dalai Lama,"" Susanta Nanda said in the caption of his post.Watch the video here:Our prime purpose in this life is to help others.And if you can’t help themAt least don’t hurt them.Dalai LamaSource:Ramblings pic.twitter.com/vvhm87fhDD— Susanta Nanda IFS (@susantananda3) June 30, 2020
The video garnered several likes while people praised the man for helping the puppy in the comments section of the post.""A little act of kindness is what makes a huge difference to our existence. God bless,"" a comment reads. Another user said, ""Good job.""See the comments here:Unfortunately, very few heed this advice - we are the most vicious creatures on this planet - a plague which is devouring our own home with impunity....— Vimal Chhabria (@vimalchh) June 30, 2020
A little act of kindness is what makes a huge difference to our existence.God bless!— Dr. Mohini Thakre (@thakre_mohini) June 30, 2020
GOD BLESS THEM WHO HELP TO HELPLESS.— M K Singh, (@MANINDRAKSingh2) June 30, 2020
So nice of you— Anil Kumar Singh Dy Dir, GoI (@AnilKum59400727) June 30, 2020
So sweet.— VIJAYA SREE N (@LEOVSN) July 1, 2020
The puppy indicating for more water is so cute :)— EnTuluPaatherpe (@TuluverEnkulu) June 30, 2020
Good job— (@kayastha1999) June 30, 2020
Water the elixer of life!Thank you ,whoever you are!— The Animal Lover (@ShobhaMookerje1) June 30, 2020
— Nicola (@cloudnikki) June 30, 2020
Did you like the video?ALSO READ: Kolhapur barber gives haircut with gold scissors to first customer in 3 months as salons reopenALSO WATCH: World fights against coronavirus: Here's how it startedwindow._ttCc = window._ttCc || [];_ttCc.push(function(){callJavaScriptFile(""//platform.twitter.com/widgets.js"");});"
https://www.indiatoday.in/technology/news/story/aarogya-setu-resumes-services-after-users-report-login-issues-1695754-2020-07-01,2020-07-01 10:10:00,Aarogya Setu resumes services after users report login issues,"India’s first COVID tracing app, Aarogya Setu resumes its services after users report login issues. Some users on Tuesday had reported that they were unable to log in due to some technical error. The developers were quick to rectify the error and announced that the services of the app has gone back to being normal.“Setu is back!!” The Twitter handle of Aarogya Setu posted after the glitch was rectified.Informing the users about the glitch, Aarogya Setu had earlier tweeted from their official handle, “Some users have reported login errors on #AarogyaSetu. Our technical teams are on the job. We will be back soon. Sorry for the inconvenience.”In another tweet, Aarogya Setu ensured that all user data is safe. “The tech teams ensured that Setu is back to doing what it does the best - Keeping You Safe!! And yes, all user data is safe!!,” the twitter handle of the app tweeted.Incidentally, the snag in the Aarogya Setu app appears a day after the Indian government banned 59 Chinese apps including TikTok, UC Browser and others due to some security and privacy reasonsComing back to COVID-tracing apps, Google and Apple have updated their phones and software with an inbuilt exposure notification tool that can be used to track Covid-19 patients, and their contacts. However, to use the tool you will have to install an authorized app by the government that can send Exposure NotificationsThe government of India has its own COVID tracing app, Aarogya Setu but that it is incompatible with the Google-Apple API for contact tracing and therefore the feature available in the smartphones cannot be used now. There are a couple of differences in Google-Apple’s API and the Setu App. The feature by Google and Apple allows contact tracing apps to use Bluetooth to make the contact tracing more effective whereas the Aarogya Setu requires information such as the location of users and their contacts for contact tracing to work effectively.Google and Apple on the other hand are not in favour of collecting the location details of the users for contact tracing because the APIs for this feature are designed to collect data anonymously and create random IDs, which are exchanged with other devices to facilitate contact tracing. So as far as policies are concerned, Google-Apple and Aarogya Setu are not on the same page. Setu app can’t use Google-Apple API unless it is modified by the government and approved by Google and Apple.ALSO READ | TikTok, US Web, Shareit, Mi Video Call and over 50 other Chinese apps banned by India: Full list hereALSO READ | Amazon announces 20,000 jobs in India: Here is how you can applyALSO READ | Controversy around Hindu gods lands Netflix in a soup, boycott hashtag trends"
https://www.indiatoday.in/technology/news/story/samsung-launches-galaxy-s20-galaxy-buds-bts-edition-in-india-price-features-and-all-you-need-to-know-1695744-2020-07-01,2020-07-01 10:10:00,"Samsung launches Galaxy S20+, Galaxy Buds+ BTS edition in India: Price, features and all you need to know","Samsung has announced a new treat for K-Pop fans in India. The company has officially launched the BTS editions of the Galaxy S20+ and the Galaxy Buds+ in India. The company has put the two devices up for pre-booking starting today.While the BTS editions of the two devices don't bring anything new in terms of hardware, there are cosmetic changes, with the special edition of the Galaxy S20+ coming in a new purple colour, clad with the branding of the phone. The Galaxy Buds+ BTS edition and Buds+ charging case, carry the band’s logo and purple heart iconography.“At Samsung, our endeavour is to offer unique and exclusive experiences keeping in mind our consumers’ ever evolving choices. K-Pop is seeing an unprecedented fan following in India and we are very excited to announce the launch of the BTS editions of Galaxy S20+ and Galaxy Buds+ which now give fans an exclusive opportunity to connect more closely with their favourite band. The Galaxy S20+ BTS edition is the exciting new entrant in our flagship portfolio and we look forward to bringing more such offerings to our young consumers,"" said Aditya Babbar, Director, Mobile Business, Samsung India. Samsung has announced that the Galaxy S20+ BTS edition comes pre-installed with BTS-inspired themes and a fan community platform, Weverse. The device also comes with decorative stickers to allow fans to further personalise their devices, and photo cards featuring pictures of the band members for fans to keep.Samsung has announced that it is also opening pre-booking for Galaxy S20 Ultra in Cloud White colour in India. The Galaxy S20 Ultra is Samsung’s most premium flagship, featuring a 108-megapixel camera and a 100x Space Zoom.Both Galaxy S20+ and Galaxy Buds+ BTS editions, as well as Galaxy S20 Ultra Cloud White variant, can be pre-booked starting today to July 9, 2020, on Samsung.com/in. Galaxy S20+ BTS edition is priced at Rs 87,999. The BTS edition of Galaxy Buds+ is priced at Rs 14,990. Galaxy S20 Ultra White variant is priced at Rs 97,999.Galaxy S20+ BTS edition will be available across Samsung Exclusive Stores and Samsung.com, while Galaxy S20 Ultra White variant will be available across Samsung's channels. Galaxy S20+ BTS edition and Galaxy S20 Ultra Cloud White variant are available in limited quantity in India. They all go on sale from July 10, 2020.ALSO READ | TikTok, US Web, Shareit, Mi Video Call and over 50 other Chinese apps banned by India: Full list hereALSO READ | Amazon announces 20,000 jobs in India: Here is how you can applyALSO READ | Controversy around Hindu gods lands Netflix in a soup, boycott hashtag trends"
https://www.indiatoday.in/technology/news/story/dot-asks-telcos-isps-to-block-chinese-apps-with-immediate-effect-1695736-2020-07-01,2020-07-01 10:10:00,"DoT asks telcos, ISPS to block Chinese apps with immediate effect","The Department of Telecommunication (DoT) has ordered telcos and internet service providers to block the banned 59 Chinese apps with immediate effect. The apps were distributed in two separate lists.“Ministry of Electronics and IT has issued directions for blocking of 35 apps. The details of all these 35 apps, along with their IP addresses and domain names are enclosed,” DoT stated in order on late Tuesday, ET reported.A similar order was stated for the remaining 24 apps followed by the first one. The order had the details enclosed for these apps. DoT has asked the telecom operators to submit compliance reports of the same failing which they would face action.Other than these 59 banned apps, DoT is also preparing a list of potential sites that could be banned shortly.“DoT is creating a larger list of sites that need to be barred and this includes those that are pornographic. DoT will look at overall security for both telcos and ISPs and that is why the larger list,” a source familiar with the matter told ET.On Tuesday evening, there was confusion if the service providers had taken TikTok down as it showed a “network error” and “no internet connection.” TikTok was made unavailable on Google Play Store and Apple App Store since Tuesday morning.Some sources told ET that TikTok’s parent company ByteDance had voluntarily taken the site down. However, there was no confirmation.The 59 Chinese apps including TikTok, SHAREit, and WeChat were listed for a ban by the government days after the Galwan valley clash on June 15 in which 20 Indian soldiers lost their lives. The government has said that the applications are engaged in activities “prejudicial to sovereignty and integrity of India, defence of India, security of state and public order.”""The Ministry of Information Technology, invoking it's power under section 69A of the Information Technology Act read with the relevant provisions of the Information Technology (Procedure and Safeguards for Blocking of Access of Information by Public) Rules 2009 and in view of the emergent nature of threats has decided to block 59 apps since in view of information available they are engaged in activities which is prejudicial to sovereignty and integrity of India, defence of India, security of state and public order,"" the order said.ALSO READ: | After ban, TikTok now stops working in India and shows internet errorALSO READ: | Do you have TikTok, other banned Chinese apps on your phone? Here is what happens nextALSO READ: | IIT Alumni Council to develop indigenous systems and software to replace banned Chinese apps"
